handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_768b585f-1dbd-2b69-ec78-0915dad2b366,Product,FILMSTAR BRONZE & GLOW CHEEK KIT - Универсальный набор для макияжа,"<p><strong>FILMSTAR BRONZE &amp; GLOW&nbsp;LIGHT CHEEK KIT купить в официальном интернет магазине&nbsp;CHARLOTTE TILBURY</strong></p><p>&nbsp;</p><p>В набор входит :</p><p>&nbsp;</p><p><strong>Мини версия POWDER &amp; SCULPT BRUSH</strong> -&nbsp;Кисть предназначена для создания идеально вычерченного лица. Это идеальный вариант, если вы хотите нанести нужное количество пудры на вашу Т-зону и область носа для профессионального покрытия. Кисть также позволит затенить впадины ваших щек и висков, подчеркнуть ваши скулы, нос и лук купидона (края впадинки над верхней губой) и создать безупречный макияж. Эту красивую, многофункциональную кисть можно использовать с прессованной или рассыпчатой ​​пудрой, чтобы подчеркнуть и очертить лицо. Также идеально подходит для нанесения румян.</p><p>&nbsp;</p><p><strong>FILMSTAR BRONZE &amp; GLOW LIGHT</strong> -&nbsp;это палитра из двух оттенков, которые помогут скульптурировать лицо, выделить достоинства и заставить кожу сиять здоровым свечением. А большое зеркало в палетке сделает процесс макияжа быстрым и удобным.</p><p>&nbsp;</p><p>Палетка состоит из хайлайтера и бронзера.</p><p>Сатиновая текстура Filmstar Bronze and Glow настолько нежная, что при соприкосновении с кожей оставляет мягкие линии, не требующие усилий в растушевки. Формулы этих продуктов подобраны таким образом, что работают они превосходно и по отдельности.</p><p>&nbsp;</p><p>Бронзер — скульптор великолепно ложится на кожу, его можно наслаивать для достижения четких линий лица, при этом границы кожи и продукта будут невидимы. Его достоинство — это сдержанность&nbsp; в оттенке.</p><p>Бронзер&nbsp;Filmstar Bronze and Glow не перегружен перламутром, частицы блеска настолько микроскопические, благодаря чему и достигается эффект натуральности, без особой глянцевости.</p><p>&nbsp;</p><p>Хайлайтер Filmstar Bronze and Glow высокопигментирован и дарит головокружительное сияние. Кожа подсвечена изнутри здоровым и мягким светом.</p><p>&nbsp;</p><p>Как и вся продукция от Charlotte Tilbury, Filmstar Bronze and Glow обладает невероятной стойкостью и обогащен натуральными компонентами, которые ухаживают за кожей лица.</p><p>&nbsp;</p><p>На этой странице вы можете купить Универсальный набор&nbsp;для макияжа лица&nbsp;<strong>CHARLOTTE TILBURY FILMSTAR BRONZE &amp; GLOW&nbsp;LIGHT CHEEK KIT</strong>&nbsp;в официальном интернет магазине, с доставкой по всей России.</p>",0c5042_bac8e63e4833430a9e7c153ec37bc0d0~mv2.jpg;0c5042_1c4f3ef04ecc4780bdeca07a39189d10~mv2.jpg;0c5042_c084bed67ab14592a951f9e921819546;0c5042_3c24fd2d9bcd4831bd88481f26a5e7e6~mv2.jpg;0c5042_9d81405a5cd54c238f99ea490830e7c4~mv2.jpg,MAKEUP;БРОНЗЕРЫ;КОНТУРИНГ;ХАЙЛАЙТЕРЫ ДЛЯ ЩЁК;Щеки,GBRZXX2X1R,,5890.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Вес,"<p>FILMSTAR BRONZE &amp; GLOW&nbsp;: 22,5&nbsp;гр</p>
",Состав,"<p><strong>FILMSTAR BRONZE &amp; GLOW&nbsp;:&nbsp;</strong></p>

<p>&nbsp;</p>

<p>HIGHLIGHTER:</p>

<p>TALC, MICA, ISONONYL ISONONANOATE, ORYZA SATIVA (RICE) STARCH, DIMETHICONE, CAPRYLYL GLYCOL, ZINC STEARATE, PHENOXYETHANOL, ZEA MAYS (CORN) STARCH, DIMETHICONOL, HEXYLENE GLYCOL, POLYMETHYLSILSESQUIOXANE, SILICA, TRIMETHYLSILOXYSILICATE, TIN OXIDE, [+/- IRON OXIDES (CI 77491, CI 77492, CI 77499), TITANIUM DIOXIDE (CI 77891)].</p>

<p>BRONZER:</p>

<p>TALC, MICA, ISONONYL ISONONANOATE, ORYZA SATIVA (RICE) STARCH, DIMETHICONE, CAPRYLYL GLYCOL, ZINC STEARATE, OCTYLDODECYL STEAROYL STEARATE, PHENOXYETHANOL, ZEA MAYS (CORN) STARCH, DIMETHICONOL, HEXYLENE GLYCOL, POLYMETHYLSILSESQUIOXANE, SILICA, TRIMETHYLSILOXYSILICATE, [+/- IRON OXIDES (CI 77491, CI 77492, CI 77499), TITANIUM DIOXIDE (CI 77891)].</p>
",Гарантия и Доставка,"<p><strong>Гарантия</strong>&nbsp;на продукцию -<strong>&nbsp;1 год&nbsp;</strong>с момента оплаты товара.</p>

<p>В случае, если Вас не удовлетворил товар - мы вернем деньги, либо обменяем его.</p>

<p><strong>Доставка</strong>&nbsp;осуществляется Курьером в течении</p>

<p><strong>1-3 рабочих</strong>&nbsp;дней по РФ.</p>
",,,,,,,,,,,,
product_8546ee8e-c4fc-9ffc-12ed-3bf9f49277f0,Product,"LIGHT WONDER ""1 FAIR"" - Тональная основа","<p><strong>LIGHT WONDER ""1 FAIR"" купить в официальном интернет магазине&nbsp;CHARLOTTE TILBURY</strong></p><p>&nbsp;</p><p>Тональная основа <strong>Light Wonder Foundation</strong> от Charlotte Tilbury — это невесомая тональная основа для создания идеального тона лица.</p><p>&nbsp;</p><p>Подходит обладательницам сухой, нормальной и комбинированной кожи.</p><p>&nbsp;</p><p>Основная цель средства — разгладить, перекрыть небольшие покраснения и следы тусклости кожи. Также основа делает незаметными небольшие&nbsp; следы от постакне.</p><p>&nbsp;</p><p>Текстура у Light Wonder жидкая, но по коже не растекается. Великолепно распределяется по коже кистью для тональной основы Foundation Brush от одноименного бренда или пальцами. На коже основа не чувствуется, на нее замечательно ложатся и растушевываются румяна и хайлайтер.</p><p>&nbsp;</p><p>Кожа&nbsp;выглядит ухоженной, с легким здоровым свечением. Стойкость у основы на высочайшем уровне, более 10 часов.</p><p>&nbsp;</p><p>В течение дня кожа увлажнена и имеет бархатистый вид.</p><p>&nbsp;</p><p>Light Wonder — идеальный вариант для тех, кто не любит плотные покрытия и выбирает легкие основы.</p><p>&nbsp;</p><p>Тональная основа Light Wonder Foundation представлена в палитре из 10-и оттенков: от натурального нюд до темного беж.</p><p>&nbsp;</p><p><strong>На этой странице Вы можете купить Тональную&nbsp;основу&nbsp;CHARLOTTE TILBURY LIGHT WONDER ""1 FAIR""</strong>&nbsp;в официальном интернет магазине,&nbsp;с доставкой по всей России.</p>",0c5042_f3a28afd54094a00a05effed6154da74~mv2.jpg;0c5042_58a3685849f047398e0e62461b13dd76~mv2.jpg;0c5042_f41e4b2b2b794961a0e17891eb01a732~mv2.jpg;0c5042_6d94f50b5a14479ea2a331c7ba30b79a~mv2.jpg;0c5042_71c94c7d4289436f9457fcb9f08e1dba~mv2.jpg,MAKEUP;Лицо;ТОНАЛЬНЫЕ ОСНОВЫ,FFDNX40X1R,,3440.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Объем,"<p>LIGHT WONDER : 40 мл</p>
",Состав,"<p><strong>LIGHT WONDER&nbsp;:&nbsp;</strong></p>

<p>Cyclopentasiloxane, Aqua/Water/Eau, Hydrogenated Didodecene, Ethylhexyl Methoxycinnamate, Mica, Glycerin, Sorbitan Isostearate, Titanium Dioxide (Nano), Peg/Ppg-18/18 Dimethicone, Sodium Chloride, Cyclohexasiloxane, Aluminum/Magnesium Hydroxide Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Dimethicone, Disodium Cocoyl Glutamate, Methylparaben, Potassium Sorbate, Isopropyl Titanium Triisostearate, Propylparaben, Silica, Fragrance (Parfum), Sodium Cocoyl Glutamate, Aluminum Hydroxide, Laureth-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, and Bht. May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).</p>
",Гарантия и Доставка,"<p><strong>Гарантия</strong>&nbsp;на продукцию -<strong>&nbsp;1 год&nbsp;</strong>с момента оплаты товара.</p>

<p>В случае, если Вас не удовлетворил товар - мы вернем деньги, либо обменяем его.</p>

<p><strong>Доставка</strong>&nbsp;осуществляется Курьером в течении</p>

<p><strong>1-3 рабочих</strong>&nbsp;дней по РФ.</p>
",,,,,,,,,,,,
product_93c8e6e9-69dc-5d6f-4478-b94f2b90a436,Product,"LIGHT WONDER ""1.5 FAIR"" - Тональная основа","<p><strong>LIGHT WONDER ""1.5 FAIR"" купить в официальном интернет магазине&nbsp;CHARLOTTE TILBURY</strong></p><p>&nbsp;</p><p>Тональная основа <strong>Light Wonder Foundation</strong> от Charlotte Tilbury — это невесомая тональная основа для создания идеального тона лица.</p><p>&nbsp;</p><p>Подходит обладательницам сухой, нормальной и комбинированной кожи.</p><p>&nbsp;</p><p>Основная цель средства — разгладить, перекрыть небольшие покраснения и следы тусклости кожи. Также основа делает незаметными небольшие&nbsp; следы от постакне.</p><p>&nbsp;</p><p>Текстура у Light Wonder жидкая, но по коже не растекается. Великолепно распределяется по коже кистью для тональной основы Foundation Brush от одноименного бренда или пальцами. На коже основа не чувствуется, на нее замечательно ложатся и растушевываются румяна и хайлайтер.</p><p>&nbsp;</p><p>Кожа&nbsp;выглядит ухоженной, с легким здоровым свечением. Стойкость у основы на высочайшем уровне, более 10 часов.</p><p>&nbsp;</p><p>В течение дня кожа увлажнена и имеет бархатистый вид.</p><p>&nbsp;</p><p>Light Wonder — идеальный вариант для тех, кто не любит плотные покрытия и выбирает легкие основы.</p><p>&nbsp;</p><p>Тональная основа Light Wonder Foundation представлена в палитре из 10-и оттенков: от натурального нюд до темного беж.</p><p>&nbsp;</p><p><strong>На этой странице Вы можете купить Тональную&nbsp;основу&nbsp;CHARLOTTE TILBURY LIGHT WONDER ""1.5 FAIR""</strong>&nbsp;в официальном интернет магазине,&nbsp;с доставкой по всей России.</p>",0c5042_704755e87075490f8240785623bddf81~mv2.jpg;0c5042_f5e0574a78944146b0dac26c95c0d248~mv2.jpg;0c5042_f5fe2eac842b496e83a8591a8f2be0be~mv2.jpg;0c5042_322f39bfa6b44910a5e8e4e629c64cde~mv2.jpg;0c5042_b030bdf141bb4eed89b61537d11f4792~mv2.jpg,MAKEUP;Лицо;ТОНАЛЬНЫЕ ОСНОВЫ,FFDNX4011R,,3440.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Объем,"<p>LIGHT WONDER : 40 мл</p>
",Состав,"<p><strong>LIGHT WONDER&nbsp;:&nbsp;</strong></p>

<p>Cyclopentasiloxane, Aqua/Water/Eau, Hydrogenated Didodecene, Ethylhexyl Methoxycinnamate, Mica, Glycerin, Sorbitan Isostearate, Titanium Dioxide (Nano), Peg/Ppg-18/18 Dimethicone, Sodium Chloride, Cyclohexasiloxane, Aluminum/Magnesium Hydroxide Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Dimethicone, Disodium Cocoyl Glutamate, Methylparaben, Potassium Sorbate, Isopropyl Titanium Triisostearate, Propylparaben, Silica, Fragrance (Parfum), Sodium Cocoyl Glutamate, Aluminum Hydroxide, Laureth-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, and Bht. May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).</p>
",Гарантия и Доставка,"<p><strong>Гарантия</strong>&nbsp;на продукцию -<strong>&nbsp;1 год&nbsp;</strong>с момента оплаты товара.</p>

<p>В случае, если Вас не удовлетворил товар - мы вернем деньги, либо обменяем его.</p>

<p><strong>Доставка</strong>&nbsp;осуществляется Курьером в течении</p>

<p><strong>1-3 рабочих</strong>&nbsp;дней по РФ.</p>
",,,,,,,,,,,,
product_1666c971-879f-1e17-527b-e8381fd0f0a2,Product,"LIGHT WONDER ""2 FAIR"" - Тональная основа","<p><strong>LIGHT WONDER ""2 FAIR"" купить в официальном интернет магазине&nbsp;CHARLOTTE TILBURY</strong></p><p>&nbsp;</p><p>Тональная основа <strong>Light Wonder Foundation</strong> от Charlotte Tilbury — это невесомая тональная основа для создания идеального тона лица.</p><p>&nbsp;</p><p>Подходит обладательницам сухой, нормальной и комбинированной кожи.</p><p>&nbsp;</p><p>Основная цель средства — разгладить, перекрыть небольшие покраснения и следы тусклости кожи. Также основа делает незаметными небольшие&nbsp; следы от постакне.</p><p>&nbsp;</p><p>Текстура у Light Wonder жидкая, но по коже не растекается. Великолепно распределяется по коже кистью для тональной основы Foundation Brush от одноименного бренда или пальцами. На коже основа не чувствуется, на нее замечательно ложатся и растушевываются румяна и хайлайтер.</p><p>&nbsp;</p><p>Кожа&nbsp;выглядит ухоженной, с легким здоровым свечением. Стойкость у основы на высочайшем уровне, более 10 часов.</p><p>&nbsp;</p><p>В течение дня кожа увлажнена и имеет бархатистый вид.</p><p>&nbsp;</p><p>Light Wonder — идеальный вариант для тех, кто не любит плотные покрытия и выбирает легкие основы.</p><p>&nbsp;</p><p>Тональная основа Light Wonder Foundation представлена в палитре из 10-и оттенков: от натурального нюд до темного беж.</p><p>&nbsp;</p><p><strong>На этой странице Вы можете купить Тональную&nbsp;основу&nbsp;CHARLOTTE TILBURY LIGHT WONDER ""2 FAIR""</strong>&nbsp;в официальном интернет магазине,&nbsp;с доставкой по всей России.</p>",0c5042_f878df3f2ef748938aff0878b409a0d9~mv2.jpg;0c5042_e3f10eabedca47ce9dd6338d2b253d9b~mv2.jpg;0c5042_b148b11f64da47c5b9f86b5a0d7346ed~mv2.jpg;0c5042_ccdbafe823464aec9b8a66f17d65fc19~mv2.jpg;0c5042_6eb6421b61364966bed0fcc0ecc9ae0d~mv2.jpg;0c5042_86c2e416c57e414b92fee97f0a506ad3~mv2.jpg,MAKEUP;БЕСТСЕЛЛЕРЫ;Лицо;ТОНАЛЬНЫЕ ОСНОВЫ,FFDNX40X2R,,3440.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Объем,"<p>LIGHT WONDER : 40 мл</p>
",Состав,"<p><strong>LIGHT WONDER&nbsp;:&nbsp;</strong></p>

<p>Cyclopentasiloxane, Aqua/Water/Eau, Hydrogenated Didodecene, Ethylhexyl Methoxycinnamate, Mica, Glycerin, Sorbitan Isostearate, Titanium Dioxide (Nano), Peg/Ppg-18/18 Dimethicone, Sodium Chloride, Cyclohexasiloxane, Aluminum/Magnesium Hydroxide Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Dimethicone, Disodium Cocoyl Glutamate, Methylparaben, Potassium Sorbate, Isopropyl Titanium Triisostearate, Propylparaben, Silica, Fragrance (Parfum), Sodium Cocoyl Glutamate, Aluminum Hydroxide, Laureth-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, and Bht. May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).</p>
",Гарантия и Доставка,"<p><strong>Гарантия</strong>&nbsp;на продукцию -<strong>&nbsp;1 год&nbsp;</strong>с момента оплаты товара.</p>

<p>В случае, если Вас не удовлетворил товар - мы вернем деньги, либо обменяем его.</p>

<p><strong>Доставка</strong>&nbsp;осуществляется Курьером в течении</p>

<p><strong>1-3 рабочих</strong>&nbsp;дней по РФ.</p>
",,,,,,,,,,,,
product_1ad14f16-0340-eb1a-a03d-a6e45cb9ca64,Product,"LIGHT WONDER ""3 FAIR"" - Тональная основа","<p><strong>LIGHT WONDER ""3 FAIR"" купить в официальном интернет магазине&nbsp;CHARLOTTE TILBURY</strong></p><p>&nbsp;</p><p>Тональная основа <strong>Light Wonder Foundation</strong> от Charlotte Tilbury — это невесомая тональная основа для создания идеального тона лица.</p><p>&nbsp;</p><p>Подходит обладательницам сухой, нормальной и комбинированной кожи.</p><p>&nbsp;</p><p>Основная цель средства — разгладить, перекрыть небольшие покраснения и следы тусклости кожи. Также основа делает незаметными небольшие&nbsp; следы от постакне.</p><p>&nbsp;</p><p>Текстура у Light Wonder жидкая, но по коже не растекается. Великолепно распределяется по коже кистью для тональной основы Foundation Brush от одноименного бренда или пальцами. На коже основа не чувствуется, на нее замечательно ложатся и растушевываются румяна и хайлайтер.</p><p>&nbsp;</p><p>Кожа&nbsp;выглядит ухоженной, с легким здоровым свечением. Стойкость у основы на высочайшем уровне, более 10 часов.</p><p>&nbsp;</p><p>В течение дня кожа увлажнена и имеет бархатистый вид.</p><p>&nbsp;</p><p>Light Wonder — идеальный вариант для тех, кто не любит плотные покрытия и выбирает легкие основы.</p><p>&nbsp;</p><p>Тональная основа Light Wonder Foundation представлена в палитре из 10-и оттенков: от натурального нюд до темного беж.</p><p>&nbsp;</p><p><strong>На этой странице Вы можете купить Тональную&nbsp;основу&nbsp;CHARLOTTE TILBURY LIGHT WONDER ""3 FAIR""</strong>&nbsp;в официальном интернет магазине,&nbsp;с доставкой по всей России.</p>",0c5042_8f0e70cc15de4c5390926bafd140bd48~mv2.jpg;0c5042_935e40d87bd8454a8995db35ef3b95a6~mv2.jpg;0c5042_36cd06cb20314642933d3e71c9f8fed6~mv2.jpg;0c5042_9fce242c6ad24c308c7277046394cd6b~mv2.jpg;0c5042_746518cbf54e467a9e8ea516a9eb82e2~mv2.jpg;0c5042_528174ac8a3a476e9869eb067d978efd~mv2.jpg,MAKEUP;Лицо;ТОНАЛЬНЫЕ ОСНОВЫ,FFDNX40X3R,,3440.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Объем,"<p>LIGHT WONDER : 40 мл</p>
",Состав,"<p><strong>LIGHT WONDER&nbsp;:&nbsp;</strong></p>

<p>Cyclopentasiloxane, Aqua/Water/Eau, Hydrogenated Didodecene, Ethylhexyl Methoxycinnamate, Mica, Glycerin, Sorbitan Isostearate, Titanium Dioxide (Nano), Peg/Ppg-18/18 Dimethicone, Sodium Chloride, Cyclohexasiloxane, Aluminum/Magnesium Hydroxide Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Dimethicone, Disodium Cocoyl Glutamate, Methylparaben, Potassium Sorbate, Isopropyl Titanium Triisostearate, Propylparaben, Silica, Fragrance (Parfum), Sodium Cocoyl Glutamate, Aluminum Hydroxide, Laureth-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, and Bht. May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).</p>
",Гарантия и Доставка,"<p><strong>Гарантия</strong>&nbsp;на продукцию -<strong>&nbsp;1 год&nbsp;</strong>с момента оплаты товара.</p>

<p>В случае, если Вас не удовлетворил товар - мы вернем деньги, либо обменяем его.</p>

<p><strong>Доставка</strong>&nbsp;осуществляется Курьером в течении</p>

<p><strong>1-3 рабочих</strong>&nbsp;дней по РФ.</p>
",,,,,,,,,,,,
product_e6e01730-a7f3-ff58-476d-4624635df744,Product,"LIGHT WONDER ""4 FAIR"" - Тональная основа","<p><strong>LIGHT WONDER ""4 FAIR"" купить в официальном интернет магазине&nbsp;CHARLOTTE TILBURY</strong></p><p>&nbsp;</p><p>Тональная основа <strong>Light Wonder Foundation</strong> от Charlotte Tilbury — это невесомая тональная основа для создания идеального тона лица.</p><p>&nbsp;</p><p>Подходит обладательницам сухой, нормальной и комбинированной кожи.</p><p>&nbsp;</p><p>Основная цель средства — разгладить, перекрыть небольшие покраснения и следы тусклости кожи. Также основа делает незаметными небольшие&nbsp; следы от постакне.</p><p>&nbsp;</p><p>Текстура у Light Wonder жидкая, но по коже не растекается. Великолепно распределяется по коже кистью для тональной основы Foundation Brush от одноименного бренда или пальцами. На коже основа не чувствуется, на нее замечательно ложатся и растушевываются румяна и хайлайтер.</p><p>&nbsp;</p><p>Кожа&nbsp;выглядит ухоженной, с легким здоровым свечением. Стойкость у основы на высочайшем уровне, более 10 часов.</p><p>&nbsp;</p><p>В течение дня кожа увлажнена и имеет бархатистый вид.</p><p>&nbsp;</p><p>Light Wonder — идеальный вариант для тех, кто не любит плотные покрытия и выбирает легкие основы.</p><p>&nbsp;</p><p>Тональная основа Light Wonder Foundation представлена в палитре из 10-и оттенков: от натурального нюд до темного беж.</p><p>&nbsp;</p><p><strong>На этой странице Вы можете купить Тональную&nbsp;основу&nbsp;CHARLOTTE TILBURY LIGHT WONDER ""4 FAIR""</strong>&nbsp;в официальном интернет магазине,&nbsp;с доставкой по всей России.</p>",0c5042_1a740a7f741c4b699a3f2704ed42ddcc~mv2.jpg;0c5042_fa85264495534bdcb4fa202192841657~mv2.jpg;0c5042_d5000871d0624097984bd1b9123cc2b0~mv2.jpg;0c5042_787816aabb514b25b3f44ad55d296c80~mv2.jpg;0c5042_2c1e24c099fe4beaa81c93d41f6ccab3~mv2.jpg;0c5042_89f1c5e8d0bc4e0cad8c44c8558f4a1c~mv2.jpg,MAKEUP;Лицо;ТОНАЛЬНЫЕ ОСНОВЫ,FFDNX40X4R,,3440.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Объем,"<p>LIGHT WONDER : 40 мл</p>
",Состав,"<p><strong>LIGHT WONDER&nbsp;:&nbsp;</strong></p>

<p>Cyclopentasiloxane, Aqua/Water/Eau, Hydrogenated Didodecene, Ethylhexyl Methoxycinnamate, Mica, Glycerin, Sorbitan Isostearate, Titanium Dioxide (Nano), Peg/Ppg-18/18 Dimethicone, Sodium Chloride, Cyclohexasiloxane, Aluminum/Magnesium Hydroxide Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Dimethicone, Disodium Cocoyl Glutamate, Methylparaben, Potassium Sorbate, Isopropyl Titanium Triisostearate, Propylparaben, Silica, Fragrance (Parfum), Sodium Cocoyl Glutamate, Aluminum Hydroxide, Laureth-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, and Bht. May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).</p>
",Гарантия и Доставка,"<p><strong>Гарантия</strong>&nbsp;на продукцию -<strong>&nbsp;1 год&nbsp;</strong>с момента оплаты товара.</p>

<p>В случае, если Вас не удовлетворил товар - мы вернем деньги, либо обменяем его.</p>

<p><strong>Доставка</strong>&nbsp;осуществляется Курьером в течении</p>

<p><strong>1-3 рабочих</strong>&nbsp;дней по РФ.</p>
",,,,,,,,,,,,
product_2241905d-4e55-f6ac-dd8f-da730970dfcb,Product,"LIGHT WONDER ""4.5 FAIR"" - Тональная основа","<p><strong>LIGHT WONDER ""4.5 FAIR"" купить в официальном интернет магазине&nbsp;CHARLOTTE TILBURY</strong></p><p>&nbsp;</p><p>Тональная основа <strong>Light Wonder Foundation</strong> от Charlotte Tilbury — это невесомая тональная основа для создания идеального тона лица.</p><p>&nbsp;</p><p>Подходит обладательницам сухой, нормальной и комбинированной кожи.</p><p>&nbsp;</p><p>Основная цель средства — разгладить, перекрыть небольшие покраснения и следы тусклости кожи. Также основа делает незаметными небольшие&nbsp; следы от постакне.</p><p>&nbsp;</p><p>Текстура у Light Wonder жидкая, но по коже не растекается. Великолепно распределяется по коже кистью для тональной основы Foundation Brush от одноименного бренда или пальцами. На коже основа не чувствуется, на нее замечательно ложатся и растушевываются румяна и хайлайтер.</p><p>&nbsp;</p><p>Кожа&nbsp;выглядит ухоженной, с легким здоровым свечением. Стойкость у основы на высочайшем уровне, более 10 часов.</p><p>&nbsp;</p><p>В течение дня кожа увлажнена и имеет бархатистый вид.</p><p>&nbsp;</p><p>Light Wonder — идеальный вариант для тех, кто не любит плотные покрытия и выбирает легкие основы.</p><p>&nbsp;</p><p>Тональная основа Light Wonder Foundation представлена в палитре из 10-и оттенков: от натурального нюд до темного беж.</p><p>&nbsp;</p><p><strong>На этой странице Вы можете купить Тональную&nbsp;основу&nbsp;CHARLOTTE TILBURY LIGHT WONDER ""4.5 FAIR""</strong>&nbsp;в официальном интернет магазине,&nbsp;с доставкой по всей России.</p>",0c5042_bccfe55d28c34fd481b5b453a75c716f~mv2.jpg;0c5042_6c79a81b4a814d9fa5fab83eaf33b6c4~mv2.jpg;0c5042_12bfe24fb2f34c43a0b9fafbf0be8287~mv2.jpg;0c5042_b62c0b3185474f49a95fcb7bf31a673f~mv2.jpg;0c5042_72392d2ec6c44cb58b18f24e537b6311~mv2.jpg;0c5042_09b9ad47db7f4762960d6c45aaf2a87e~mv2.jpg,MAKEUP;Лицо;ТОНАЛЬНЫЕ ОСНОВЫ,FFDNX4012R,,3440.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Объем,"<p>LIGHT WONDER : 40 мл</p>
",Состав,"<p><strong>LIGHT WONDER&nbsp;:&nbsp;</strong></p>

<p>Cyclopentasiloxane, Aqua/Water/Eau, Hydrogenated Didodecene, Ethylhexyl Methoxycinnamate, Mica, Glycerin, Sorbitan Isostearate, Titanium Dioxide (Nano), Peg/Ppg-18/18 Dimethicone, Sodium Chloride, Cyclohexasiloxane, Aluminum/Magnesium Hydroxide Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Dimethicone, Disodium Cocoyl Glutamate, Methylparaben, Potassium Sorbate, Isopropyl Titanium Triisostearate, Propylparaben, Silica, Fragrance (Parfum), Sodium Cocoyl Glutamate, Aluminum Hydroxide, Laureth-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, and Bht. May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).</p>
",Гарантия и Доставка,"<p><strong>Гарантия</strong>&nbsp;на продукцию -<strong>&nbsp;1 год&nbsp;</strong>с момента оплаты товара.</p>

<p>В случае, если Вас не удовлетворил товар - мы вернем деньги, либо обменяем его.</p>

<p><strong>Доставка</strong>&nbsp;осуществляется Курьером в течении</p>

<p><strong>1-3 рабочих</strong>&nbsp;дней по РФ.</p>
",,,,,,,,,,,,
